Package Name,Reviewer name,Review,Rating
ee.smkv.calc.loan,Raj Mani,Bad app chucking update,1
ee.smkv.calc.loan,Bramhanand Jadhav,Bogus,1
ee.smkv.calc.loan,veena gudisagara,Wonderful app,5
ee.smkv.calc.loan,praful patel,Very nice,5
ee.smkv.calc.loan,Dave Fleming,Easy to use!,5
ee.smkv.calc.loan,Kamal Theepa,Awesome loan calculator,5
ee.smkv.calc.loan,Alec Pettit,"I have come back to this app time and time again as it is so simple and easy to use. It has not been updated but the old saying, if it isn't broken, don't fix it.",5
ee.smkv.calc.loan,Nayel Nabawi,This is the most acurate caculator ever,5
ee.smkv.calc.loan,Ramesh s Thite,Ok,5
ee.smkv.calc.loan,Rainbow The Macaw,Very good app. Worth the download,5
ee.smkv.calc.loan,Jose M Cancel,Excelent on having a close final result on any of my financial needs.,5
ee.smkv.calc.loan,Reginald King,Great,5
ee.smkv.calc.loan,Margaret Wanjiru,Two be business man,5
ee.smkv.calc.loan,Damion Waller,"Good calculator...however when you put in the years, it doesn't multiply correctly. Example 5years is 60 months. The app puts the months at 72.",2
ee.smkv.calc.loan,Truth Teller,To basic,1
ee.smkv.calc.loan,Robert Mason,This app stopped working,3
ee.smkv.calc.loan,Gentleman Senpai,easy ..simple ..perfect app ☺👏,5
ee.smkv.calc.loan,saveeni rajika,💪👌👌👍 very good,5
ee.smkv.calc.loan,Jepngetich Philipz,It is good to use this app,5
ee.smkv.calc.loan,שמעון ד,Excellent. Easy to use. Not complicated.,5
ee.smkv.calc.loan,Simon Gathecah,Very simple to use. Very accurate,5
ee.smkv.calc.loan,Pradeepa K,Super,5
ee.smkv.calc.loan,Kedz Boss,Love it,5
ee.smkv.calc.loan,Partheeban Shri,Very very baaaaaaaaad app,1
ee.smkv.calc.loan,Vann L,"Not Updated. It keeps saying it is meant for an older version of Android but there are no updates available. If it doesn't get updated soon, it will get uninstalled.",3
ee.smkv.calc.loan,Kimmy Joen,Excellent,5
ee.smkv.calc.loan,Мото Брат,"Какая то дрянь ,а не калькулятор",1
ee.smkv.calc.loan,Dan Miser,Handy,5
ee.smkv.calc.loan,Lelesi Felix CHRIS-IMUEYII,l'm enjoying it,5
ee.smkv.calc.loan,Sankalp Naik,"handy,useful and user friendly",5
ee.smkv.calc.loan,David Zodinpuia,great,5
ee.smkv.calc.loan,Hasith Eranga Tennakoon,good,3
ee.smkv.calc.loan,Anjana Madushanka,helpful,5
ee.smkv.calc.loan,Kashyap Ghimiray,superb apps,5
ee.smkv.calc.loan,JDS,easy to use and works pretty well,5
ee.smkv.calc.loan,Ismail P,Exelent app,5
ee.smkv.calc.loan,TED Krywalski,app did not work. Said it needed an update right after being installed,1
ee.smkv.calc.loan,Moustapha Ba,I never received an update. Please update as i am receiving a message that this app was built for an older version of Android.,1
ee.smkv.calc.loan,bill yoo,works great,5
ee.smkv.calc.loan,Gezim Shehu,very good apps,5
ee.smkv.calc.loan,Danny Kay,really good app!,5
ee.smkv.calc.loan,Mohsin Sayed,Very good app. No pop up advertising.,5
ee.smkv.calc.loan,Kenny Caterer,overly complicated. asks for info no one has,1
ee.smkv.calc.loan,connie neeman,great,5
ee.smkv.calc.loan,Alvy lee,"Just for sharing, After been using this app for a long time. I realised later on that this app is not for personal or car loan calculator. Tq",3
ee.smkv.calc.loan,A Google user,why my phone can't install,5
ee.smkv.calc.loan,Pich Vattanak,good,5
ee.smkv.calc.loan,Rokeya Akter Sananda,Just amazing..Apndr bebohar ekdom omayik..Shudhu jodi ektu working hour increase koren tahole onk darun hoi,5
ee.smkv.calc.loan,A Google user,"simple basic, all that i need",5
ee.smkv.calc.loan,yll bujupi,Perfect,5
ee.smkv.calc.loan,Hunter heart68,best,5
ee.smkv.calc.loan,Gayan Ranasinghe,Simple and useful calculator for day today loan calculations,5
ee.smkv.calc.loan,Sunil Sawant,Good,4
ee.smkv.calc.loan,Shubham Roopnor,Good,5
ee.smkv.calc.loan,A Google user,Nice aap,5
ee.smkv.calc.loan,Md. Rafiqul Islam,Good,5
ee.smkv.calc.loan,omesha siriwardana,This app is very useful,4
ee.smkv.calc.loan,Hillash Rono,Its great,5
ee.smkv.calc.loan,Shaun Stoddard,"Used to work good...but now it just builds negative numbers. Also, it won't 
calculate anything with 0% interest rate.",2
ee.smkv.calc.loan,bheemeswarao somisetty,Good,5
ee.smkv.calc.loan,Ramón,Excelente,5
ee.smkv.calc.loan,A Google user,Good,3
ee.smkv.calc.loan,A Google user,"I dont know how to get the loan. Just doing the calculator...i dont know to 
get to be approved",1
ee.smkv.calc.loan,NITYANANDA NASKAR,Very nice loan calculator,5
ee.smkv.calc.loan,Himanshu Jena,Good,5
ee.smkv.calc.loan,gurmeet Singh,Great app. Should add amortization download able to a Excel file.,5
ee.smkv.calc.loan,Kyle Erickson,I've had this app for years and it's awesome to give you a pretty close ballpark figure on what your payments may be,5
ee.smkv.calc.loan,Bimal Palamakumbura,Best loan calculater,5
ee.smkv.calc.loan,Nipuna Koralage,One of the superb apps. I don't know whether this can be used by a noob but for the people related to the industry it has every thing,5
ee.smkv.calc.loan,Taany jackson,The app is faster then apply to get any amount of loan you need,1
ee.smkv.calc.loan,A Google user,Easy to use.,4
ee.smkv.calc.loan,Prabath Francis,Superb app,5
ee.smkv.calc.loan,Jason 'Loki' Smith,Good app and doesnt assume everyone who uses it lives in america...,5
ee.smkv.calc.loan,A Google user,Wonderful,5
ee.smkv.calc.loan,aafaq mahmood,Excelent application for my daily work,5
ee.smkv.calc.loan,Alex Adams,It's a solid loan calculator that's helped me do alot of stuff I was trying to do in my head. I wish it had a maximum payment feature so I could play around with numbers a bit more but it's okay.,5
ee.smkv.calc.loan,Onesmus Kioko,To invest more,3
ee.smkv.calc.loan,Robert Garner,"DOES NOT. WORK AT ALL, DO NOT DOWNLOAD. PROVIDES ONLY NEGATIVE NUMBERS, TOTALLY IRRELEVANT TO WHAT YOU TYPE. Spam, Spyware?",1
ee.smkv.calc.loan,Manuel Rojas Jr,"Yeah I just used this app to test calculate a loan with reasonable data, and it gave me a weird negative million dollar loan, as if it couldn't even do that. What a disappointment.",1
ee.smkv.calc.loan,Tom Chism,"simple loan calculator, does what you need without ads",5
ee.smkv.calc.loan,A Google user,Fixed payments feature does not work,1
ee.smkv.calc.loan,Sawai Sharma,Very best app,3
ee.smkv.calc.loan,J. Emory,"Simply missing comma separators in both input and output.  Where accuracy is required and you don't want to be off by thousands, then precision and quickly seeing you have an error in your numbers is very important.  Please update and we will give it another try.",3
ee.smkv.calc.loan,Lakshitha Samarasingha,app is good,3
ee.smkv.calc.loan,bhageerathan seetharaman,It is very good,5
ee.smkv.calc.loan,shiv sagar,Good,5
ee.smkv.calc.loan,A Google user,"This is a useful app but ,for sure, the UI needs to be improved.",3
ee.smkv.calc.loan,World 3100ent,Very nice app. Very simple. Good comparison with principal to interest.,5
ee.smkv.calc.loan,Ricky D,One of the best I've used,5
ee.smkv.calc.loan,Josh O'Sullivan,Smartest neatest useful little app I have seen since Lotus123 back in 1984! LOL but true!,5
ee.smkv.calc.loan,Naveen Singh,superub  application,5
ee.smkv.calc.loan,Hunt7r,It's pretty awful.,1
ee.smkv.calc.loan,Ayub khan,very good,5
ee.smkv.calc.loan,Jitendra Meel,Nice,5
ee.smkv.calc.loan,Raja Pandey,Accha hai,5
ee.smkv.calc.loan,Prajith Prem,Simple n easy to use,4
ee.smkv.calc.loan,Krzysztof Wajler,Great little app. Detailed interest,5
ee.smkv.calc.loan,Newtown Munene,Has come in handy for me,5
ee.smkv.calc.loan,Hunter Murfee,"This app is great, and best of all no ads! Only worry is that it hasn't been updated in a while, wonder if the dev has abandoned it...",5
ee.smkv.calc.loan,Goldman,Saved me from making a big mistake..,5
ee.smkv.calc.loan,alex kasanda,Educative,5
ee.smkv.calc.loan,Neo Lee,Do what it does best in simple steps.,5
ee.smkv.calc.loan,shakeel Khan,Good,5
ee.smkv.calc.loan,A Google user,Best,5
ee.smkv.calc.loan,iyappan kandasamy,Very usefull for EMI,5
ee.smkv.calc.loan,Joshua Adams,Dose what I need,5
ee.smkv.calc.loan,Emily Mwaniki,It works better,3
ee.smkv.calc.loan,Matt Linthicum,Good app if you know how to use it. Exactly what it claims to be.  Well done.,5
ee.smkv.calc.loan,Giovano Fusco,Great free n no ads yay!!!,5
ee.smkv.calc.loan,stan loh,Simple and easy to view loan summary,5
ee.smkv.calc.loan,gary lee,"Is a useful app, thanks!",4
ee.smkv.calc.loan,pradeep rana,works great !!!,4
ee.smkv.calc.loan,Monu Rawal,Very easy and fast,5
ee.smkv.calc.loan,A Google user,Nice,5
ee.smkv.calc.loan,ANYANDA JOSEPHAT,It is reachable,5
ee.smkv.calc.loan,Beatrice McMahan,was a pretty good loan calculator for sure,5
ee.smkv.calc.loan,gayan niroshana,Add extra repayment plan and how it affects the payment schedule,5
ee.smkv.calc.loan,Srinivas Sabbiti,Good,5
ee.smkv.calc.loan,Paul Paul is my full legal name,Doesn't provide an answer after you press Calculate.,1
ee.smkv.calc.loan,Vijay Kamble,U understand how many interest and principle amount diduction in your loan and how many balance  is in your loan.,4
ee.smkv.calc.loan,Sidharth Mohan Sahoo,Not good,1
ee.smkv.calc.loan,Sameera Madusanka,Love this,5
ee.smkv.calc.loan,John Waweru,Easy and simple to understand. Like it,5
ee.smkv.calc.loan,amul suresh,Very nices,5
ee.smkv.calc.loan,MADAN DHORE,Best,5
ee.smkv.calc.loan,d thakur,App,4
ee.smkv.calc.loan,Jeff Ferrante,Perfect loan calculator,5
ee.smkv.calc.loan,Chandrashekar Hemakumar,The besT eveR,5
ee.smkv.calc.loan,Nick H,"No ads, no permissions!  Simple and perfect!",5
ee.smkv.calc.loan,A Google user,"It's not clear to the user at first glance what format to enter the interest rate in. 0.04 or 4.0%? Also, I don't know what the compounding frequency is and don't know where to set it.",3
ee.smkv.calc.loan,Kevin Vickers,Logging,4
ee.smkv.calc.loan,Arjun Ojha,Love it..,5
ee.smkv.calc.loan,Avinash Shilwant,Easy to handle,4
ee.smkv.calc.loan,francis kariuki,Luvd it,5
ee.smkv.calc.loan,md rukan uddin,Very little file size for installing. Very simple to use and very swift to calculate,5
ee.smkv.calc.loan,J D,Awesome app and has been for a long time.,5
ee.smkv.calc.loan,Gayan Jinadasa,Gives a good description of d loan payments.,5
ee.smkv.calc.loan,ramesh patnaik,It is good for people who takes loan n know about their repayment status,4
ee.smkv.calc.loan,Gio Olin,I like this app,2
ee.smkv.calc.loan,Bankcard ISO,Cannot uninstall from my device either,1
ee.smkv.calc.loan,Run Dara,Very gooooood,5
ee.smkv.calc.loan,jagdish Ahir,Good,2
ee.smkv.calc.loan,Krishna Ji,Accurate,5
ee.smkv.calc.loan,Kiran Sherkhane,Very good,5
ee.smkv.calc.loan,Ashlyn Gulley,I LOVE IT IF IT DOESN'T HAVE ANYTHING ELSE THAN MONEY,5
ee.smkv.calc.loan,Andrey R,"Not flexible, no weekly payment option.",2
ee.smkv.calc.loan,Ramesh Balwad,Really grand app bro keep it up and thank you !,5
ee.smkv.calc.loan,Mabrouk Adam,It's a one stop shop for a quick calculation,5
ee.smkv.calc.loan,sandeep k,Good for bankers,5
ee.smkv.calc.loan,Mohamed Ahmed,It has bug . It save last enquiries.  Wrong information,1
ee.smkv.calc.loan,Adrian Castro,Gracias,5
ee.smkv.calc.loan,zency cine world,Bharat ahir,1
ee.smkv.calc.loan,elecpic,"Interface good, simple to use, but compounding/payment frequency options are missing.",2
ee.smkv.calc.loan,chauhan hitesh,Realy,5
ee.smkv.calc.loan,Prakash K,Supper,3
ee.smkv.calc.loan,Rajkumar Haswani,No 1,5
ee.smkv.calc.loan,Denis Gachoka,"nice app. add functionality for saving to PDF or Excel, and currency indicator",3
ee.smkv.calc.loan,Polash Miazy,Next week comments,3
ee.smkv.calc.loan,izhar khan,Very nice and simple app plz change app ui to match lolipop or marshmallow.,4
ee.smkv.calc.loan,Mallik Bhagale,I like this app,3
ee.smkv.calc.loan,blarvinius,It just works. No bs.,5
ee.smkv.calc.loan,AH CLINIC,I like this,4
ee.smkv.calc.loan,Jimmie Munoz Jr.,"I want to be able to calculate the interest rate based on the fixed loan amount and the monthly payments. This app won't allow me to do that. I also tried to figure out a loan amount based on interest rate and monthly payments, but it wouldn't let me do that either.",2
ee.smkv.calc.loan,Masud ud Jaman Manik,The nice Emi calculetor i need,5
ee.smkv.calc.loan,tomas avina,Thanks,5
ee.smkv.calc.loan,Chandrabhusan Singh,Very nice,5
ee.smkv.calc.loan,Q Jones,Love this app comparing loans helps so much,5
ee.smkv.calc.loan,Anil Kumar,It will provide detailed summary,5
ee.smkv.calc.loan,Bhaskar G,Nice APPLICATION,5
ee.smkv.calc.loan,kaguongo Robert,Excellent there is still room for improvement,5
ee.smkv.calc.loan,Mohd Faizul Che Husin,Ok,4
ee.smkv.calc.loan,vinod kumar,Good,4
ee.smkv.calc.loan,Chandu Kmpalli,Keka,4
ee.smkv.calc.loan,Michael Giles,V good,4
ee.smkv.calc.loan,A Google user,Good,5
ee.smkv.calc.loan,Puneet Garg,.,5
ee.smkv.calc.loan,Ajit Pawar,Thank u,5
ee.smkv.calc.loan,Rishi Jha,good one,5
ee.smkv.calc.loan,Raymond Lobetos,Its a big help,5
ee.smkv.calc.loan,rameshwar morey,Very nice,3
ee.smkv.calc.loan,Viraj Kaluarachchi,Good Work,5
ee.smkv.calc.loan,Frank Pinkowski,I use it everyday in my real estate business when I'm not at my computer. It works perfect. I've been using it a year now.,5
ee.smkv.calc.loan,Tina Mcwilliams,I use it often for new loan purchases and even for budgeting,4
ee.smkv.calc.loan,Babar Mumtaz,Great app that does it job simply and efficiently... Plus it has a few other nice touches like allowing down-payment to be expressed as % or amount,5
ee.smkv.calc.loan,Suresh Sharma,wow,4
ee.smkv.calc.loan,Dharmesh a solanki,Great,5
ee.smkv.calc.loan,dr johnb,"Nice, for what it is. But if it's for projecting loan scenarios, to make an affordable plan, it's got to have a ""maximum payment"" function. That way, I can enter the biggest monthly payment I can afford, and it will tell me the largest loan I can afford. if I'm overlooking this function in this app, I apologize, but if I can't find it, there's no question I will uninstall it.",2
ee.smkv.calc.loan,CAMBO ENTERTAINMENT,"Simple, easy to use, and no Ads. I love...",5
ee.smkv.calc.loan,Michael Mazur,Doesn't work S5,1
ee.smkv.calc.loan,Philip Sakari,Good,5
ee.smkv.calc.loan,Irfan Ismail,Simple and easy to use! Like the chart,5
ee.smkv.calc.loan,Kenny sterns,Simple and effective,5
ee.smkv.calc.loan,roquito69,Love it!!!!,5
ee.smkv.calc.loan,A Google user,Good,5
ee.smkv.calc.loan,Bobbie Freese,Very useful. Doesn't have the features of the sponsored and ad supported ones but very useful.,4
ee.smkv.calc.loan,Kevin Tran,Not sure how helpful it is to show range of monthly payments in differentiated and fixed methods. What about extra payment? Swiping on schedule table is sluggish.,1
ee.smkv.calc.loan,samiran kuila,Very good and simple to use.,4
ee.smkv.calc.loan,Mamoon Shareef,Precise but same time simple.,5
ee.smkv.calc.loan,Kishan Daravath,Nice app,4
ee.smkv.calc.loan,Majid Hassan,Great calculator,5
ee.smkv.calc.loan,Atul Khatalpatil,Good calculator,1
ee.smkv.calc.loan,Abhay Saxena,I hv used it earlier nice app,5
ee.smkv.calc.loan,Steve,Garbage. Won't back solve.,1
ee.smkv.calc.loan,LICSANJAI LICSANJAI,Nice,4
ee.smkv.calc.loan,Rashpal Singh,Nice apps,5
ee.smkv.calc.loan,Andy UK,Really good app 100% reliable,5
ee.smkv.calc.loan,sudarshan sachdeva,Yaar,5
ee.smkv.calc.loan,Moksha Anshu,Working good,5
ee.smkv.calc.loan,VIVEK SHARMA,love,5
ee.smkv.calc.loan,Nick Winkler,"Best part about it is right in the name.  ""Simple"".",5
ee.smkv.calc.loan,Alex Alex,No possible to add extra payment,3
ee.smkv.calc.loan,Darren P,Nice one,5
ee.smkv.calc.loan,Laxman Shete,Good,4
ee.smkv.calc.loan,Sidath G,Thanks,5
ee.smkv.calc.loan,Fariz Mohsin,Amazung,5
ee.smkv.calc.loan,jas rocks,It work super,4
ee.smkv.calc.loan,Amila Sri,Download it for pml users,5
ee.smkv.calc.loan,adit pandey,Good easy to use,4
ee.smkv.calc.loan,Kushal tank,Now I calculate any loan easily.,5
ee.smkv.calc.loan,Raj Adhikari,Looks,3
ee.smkv.calc.loan,MITHU PAWAR,Good application,5
ee.smkv.calc.loan,Mmoloki Nthoiwa,Excellent app. Easy to use,4
ee.smkv.calc.loan,Jayesh Prajapati,Nice apps. ...,5
ee.smkv.calc.loan,Andrew Jump,"If you added an option to calculate sales tax based on the initial price, this would be perfect.",4
ee.smkv.calc.loan,Nikita Zavyalov,Хорош,5
ee.smkv.calc.loan,Tejkumar Patel,.,4
ee.smkv.calc.loan,Johan Moya,La aplicación es muy buena,5
ee.smkv.calc.loan,mwandoe elias mwamengi,Work great kip up!,5
ee.smkv.calc.loan,Vahan Barseghian,It allows one to enter Last Payment (Residual Payment),5
ee.smkv.calc.loan,Benjamin Duck,It didn't work at all for me.,1
ee.smkv.calc.loan,Sundhoo Veer,EXEC LENT,5
ee.smkv.calc.loan,James Worth,"No frills app, no spyware/adware/etc, works every time.  I love it!",5
ee.smkv.calc.loan,W Ogden,Feature,2
ee.smkv.calc.loan,Ajeesh Kotta Paramba kp,Aji Kotta Paramba,1
ee.smkv.calc.loan,Borhan Uddin,Nice & good,5
ee.smkv.calc.loan,Nu'man Hilmy Mujahid,Best loan calculator!,5
ee.smkv.calc.loan,Jalindar Vadane,Nice app,5
ee.smkv.calc.loan,Abhay Singh Rana,Nice app,5
ee.smkv.calc.loan,santosh bharati,Good. ..,5
ee.smkv.calc.loan,Mahesh Sovsiya,is app supar emi c....,4
ee.smkv.calc.loan,Shannon Wax,Did not calculate the loan I wanted. Worked for Annuities though.,1
ee.smkv.calc.loan,Nitish Kumar,Most imp calculatar for loan calculation,5
ee.smkv.calc.loan,Pomu Singh Rathod,Outstanding,5
ee.smkv.calc.loan,Vicky Jatt,Good for regular use,5
ee.smkv.calc.loan,olaifa segun,Ok,5
ee.smkv.calc.loan,Ethan Kang,Gets the job done,5
ee.smkv.calc.loan,Navaneetha Srinivasan. N,Good application,4
ee.smkv.calc.loan,Stephanie Apter,"I was at a car dealership doing my thing with this app when it just stopped working.  You could hit calculate all day, and it wouldn't budge.  I restarted the app many times...decided to download another app that does the same thing that actually works.",3
ee.smkv.calc.loan,kasun pathirana,Loan calculator,1
ee.smkv.calc.loan,Hyder Ali,Simple and easy,3
ee.smkv.calc.loan,Jopie J. Bambang,"I used it and feel working very well and useful, simple!",5
ee.smkv.calc.loan,Neeraj Negi,Very easy to calculate,5
ee.smkv.calc.loan,Ganesh Varman,Easily understood,4
ee.smkv.calc.loan,Here 4now,Recommend,5
ee.smkv.calc.loan,The Ox,It has no permissions!!  That's a 5 star in itself.,5
ee.smkv.calc.loan,sorter jb,love it. better than the others.,5
ee.smkv.calc.loan,Abdulshukkoor TP,Not ask any permission,5
ee.smkv.calc.loan,Amarjeet Sharan,Let me check,2
ee.smkv.calc.loan,Ashok Naidu,Superb app,5
ee.smkv.calc.loan,Saulo Gonzalez,Can not type anything. Does not work at all.,1
ee.smkv.calc.loan,Parthiban B,Analyzes your loan with this apps,5
ee.smkv.calc.loan,Deepak Snha,nice app,4
ee.smkv.calc.loan,Marutikumar Hugar,Super,5
ee.smkv.calc.loan,kamlesh Suwalka,It's really nice,5
ee.smkv.calc.loan,Charles Martin,Super,5
ee.smkv.calc.loan,vinod jani,Nice,5
ee.smkv.calc.loan,jayesh shah,Very nice app,5
ee.smkv.calc.loan,Amar Yadav,Nice,5
ee.smkv.calc.loan,Eric Ronan,As someone in banking and insurance this app is awesome,5
ee.smkv.calc.loan,Suneel Revu,Very Useful app... I lyk it :),5
ee.smkv.calc.loan,Alexey Eromenko,It's great!,5
ee.smkv.calc.loan,Jason Manlapas,Calb,5
ee.smkv.calc.loan,Jesse Gibson,It literally does nothing.,1
ee.smkv.calc.loan,sakila wickramasinghe,Actualy very use ful and nice programme.,5
ee.smkv.calc.loan,Ali Akbar,Works well. Should have been real time calculation rather than going back to make changes.,4
ee.smkv.calc.loan,Balkrishna Ambati,Ease my work lifr,5
ee.smkv.calc.loan,A Google user,Saved my life :),5
ee.smkv.calc.loan,Prakash Katkar,Very quick & so useful !,5
ee.smkv.calc.loan,Abhishek Srivastav,Lovely n nicely integrated,5
ee.smkv.calc.loan,PARTHASARATHY VIJAYARAGHAVAN,Good app,4
ee.smkv.calc.loan,hari haran,Good,5
ee.smkv.calc.loan,scrambled 77,Does not do what it says,1
ee.smkv.calc.loan,Rajesh Patel,I use this app last two year it is best and accuracy finest.,5
ee.smkv.calc.loan,Mahender Singh Dudi,Fine app,5
ee.smkv.calc.loan,mudusu srikanth,Sfgf,4
ee.smkv.calc.loan,Gurprem Singh,Kya baat ha,5
ee.smkv.calc.loan,ashok moradiya,Yoyo,5
ee.smkv.calc.loan,Daniel Lovey Joseph,Perfect for simple loan calculation,5
ee.smkv.calc.loan,haris siddiqui,Let me check,5
ee.smkv.calc.loan,vishwajeet goud,Good,2
ee.smkv.calc.loan,MS Panchpal,This is best ever home loan emi calculater.,5
ee.smkv.calc.loan,M Hisham M Nasir,Download slow,3
ee.smkv.calc.loan,Kenneth Pino,Great app...accurate..easy to use.,5
ee.smkv.calc.loan,Hamood Almahruqi,Excellent application and easy to use. I Liked it & will give 5 stars,5
ee.smkv.calc.loan,Lee Mun choong,Trying,4
ee.smkv.calc.loan,Prabin Rai,It's dame good app. It's really very useful,5
ee.smkv.calc.loan,Nazir Ahmad Dar,Nice,4
ee.smkv.calc.loan,peter keenan,It's my favourite of the bunch,4
ee.smkv.calc.loan,Federico Triebel,Very good and respects privacy,4
ee.smkv.calc.loan,Ahmad Raza Tariq,"This is a fantastic app to calculate loan installments, interest and installments plan, it should also hava option, 'export to excel/pdf etc.'",5
ee.smkv.calc.loan,Vaibhav Rajput,Good,5
ee.smkv.calc.loan,jamespieter leopold,Good apps,5
ee.smkv.calc.loan,vinod guleria,Very fine app,5
ee.smkv.calc.loan,mahamadrafi mansuri,It is useful apps I love it,5
ee.smkv.calc.loan,கிறிஸ்தவ பாடல் Pattu Regina,excellent,5
ee.smkv.calc.loan,A Google user,"Excellent, simple app, graphics are superb, no problems/bugs.",5
ee.smkv.calc.loan,Tinton Adi,Very useful app,5
ee.smkv.calc.loan,Urania Herrera,It does not require anything,5
ee.smkv.calc.loan,Dr Lalhmachhuana,v good,5
ee.smkv.calc.loan,Rajesh Vyas,Best,5
ee.smkv.calc.loan,Rajesh Kumar,Nice and helpful application plz downod every one....,5
ee.smkv.calc.loan,Jose Pena,This app is really great!,5
ee.smkv.calc.loan,Deepak Verma,GOOD,4
ee.smkv.calc.loan,A Google user,"Best of Best! Excellent graphics, excellent compare, no banners!",5
ee.smkv.calc.loan,Deepak Ginday,Good,5
ee.smkv.calc.loan,Deepak Sharma,Nice application to calculate the loan details.. I checked my existing loan details and it showed almost same details.. I would give 5 rating if export to excel option is also available..,4
ee.smkv.calc.loan,Azad Hashmi,Very nice,5
ee.smkv.calc.loan,manju naganur,Suuperrb,5
ee.smkv.calc.loan,Priyotosh Banerjee,Very simple and quite useful too.,5
ee.smkv.calc.loan,Shashi Kumar,Very simple and neat....,5
ee.smkv.calc.loan,A D,Great app,4
ee.smkv.calc.loan,rohit Hemi,good,4
ee.smkv.calc.loan,Jose Thomas Chan,Very simple and Informative,5
ee.smkv.calc.loan,Amit Choudhary,Excellent,5
ee.smkv.calc.loan,carlos barberena,"Just like it says, simple and easy to use, works great.",4
ee.smkv.calc.loan,Ashwin Nana Tompe,Fine,1
ee.smkv.calc.loan,josh king,,4
ee.smkv.calc.loan,Santanu Das,Good,1
ee.smkv.calc.loan,Ashaq Rather,Great job!!!,5
ee.smkv.calc.loan,Praveen Thaniparthi,,5
ee.smkv.calc.loan,Tajudin Jusoh,,4
ee.smkv.calc.loan,noushad alam,,5
ee.smkv.calc.loan,José A. Aponte MARRERO,"""250214...kfr...thanks...""",5
ee.smkv.calc.loan,Erick Muttaqin,,5
ee.smkv.calc.loan,Balakrishnan Naresh,Good,4
ee.smkv.calc.loan,Michael Adams,It calculates!,3
ee.smkv.calc.loan,Amit Pawar,Excellent apps,5
ee.smkv.calc.loan,Shivaji Thete,"Easy to use, adjust tennure with down payment and full emi info with pie chart and  low memory app.",5
ee.smkv.calc.loan,Babu MSS,Good apps,5
ee.smkv.calc.loan,Daniel Dixon,Needs a reset button otherwise it's perfect,5
ee.smkv.calc.loan,mumtaz farooq,Liked this,4
ee.smkv.calc.loan,Andy Zybert,Great app,5
ee.smkv.calc.loan,amal skaria,"Great but need modifications like print,save,share via Bluetooth or e-mail.if I can set remainder then app will get 5 star.. Am expecting those in next version",4
ee.smkv.calc.loan,amit saxena,Good application,4
ee.smkv.calc.loan,Khizar Waseem,Easy,5
ee.smkv.calc.loan,Esteban Mesa,I'd like that it had more languages,5
ee.smkv.calc.loan,Anwar Basha,It's a very excellent app,5
ee.smkv.calc.loan,Sourabh Agarwal,K,2
ee.smkv.calc.loan,Youngki Kurniawan,"Excellent application, simple yet useful, used this on my Lenovo P700i and A3000 tablet, works smooth no bugs so far, thank you",5
ee.smkv.calc.loan,A Google user,Thanx,5
ee.smkv.calc.loan,Avin Padliya,You can calculate any loan emi details.,5
ee.smkv.calc.loan,Rick Mannon,"this app has the best amortization schedule, so far. :D",5
